Property URL,Property type,Number of days on Zillow,Date listed (MM/DD/YYYY),Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Image URL,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,Latitude,Longitude,Zillow property ID,Property is a building,Building name,Unit availability count
"https://www.zillow.com/b/33-charles-st-e-toronto-on-BMKKFw/","Apartment","","","2800","","","","1","","","","","","33 Charles St E","Toronto","NaN","","","","No","Unit located in: Orange-Five Building",""
"https://www.zillow.com/homedetails/20-Minowan-Miikan-Ln-2005-Toronto-ON-M6J-0E5/2071836113_zpid/","Condominium","1","11/05/2024","2450","","","","1","1","https://photos.zillowstatic.com/fp/1dd055d7fece432fbcb330bb5583571c-p_e.jpg","No","No","# 2005","20 Minowan Miikan Ln","Toronto","NaN","43.643063","-79.42813","2071836113","","",""
"https://www.zillow.com/b/building/43.649273,-79.37469_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/ba856c15f955bf7b01acca08979cb72d-p_e.jpg","","","","60 Colborne St","Toronto","NaN","43.649273","-79.37469","43.649273--79.37469","Yes","Indigo-Eight Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.649273,-79.37469_ll/","Apartment","","","2300","","","","1","","","","","","60 Colborne St","Toronto","NaN","","","","No","Unit located in: Indigo-Eight Building",""
"https://www.zillow.com/homedetails/164-Melrose-St-4-Toronto-ON-M8Y-1B5/2083210405_zpid/","Apartment","1","11/05/2024","1750","","","","1","1","https://photos.zillowstatic.com/fp/1ebc213085c79da19582c220ae336ce2-p_e.jpg","No","No","# 4","164 Melrose St","Toronto","NaN","43.62106","-79.49595","2083210405","","",""
"https://www.zillow.com/homedetails/89-Whitehall-Rd-LWR-Toronto-ON-M4W-2C8/442373988_zpid/","Apartment","1","11/05/2024","2000","","","","1","1","https://photos.zillowstatic.com/fp/52f076ee7632c2aa3ef5fba20be9b633-p_e.jpg","No","No","# LWR","89 Whitehall Rd","Toronto","NaN","43.684723","-79.37881","442373988","","",""
"https://www.zillow.com/homedetails/846-Broadview-Ave-17A-Toronto-ON-M4K-2R1/2066805100_zpid/","Apartment","1","11/05/2024","2300","","","","1","1","https://photos.zillowstatic.com/fp/2df8b0ad04da54daf8437fd0487f2c44-p_e.jpg","No","No","# 17A","846 Broadview Ave","Toronto","NaN","43.679","-79.35864","2066805100","","",""
"https://www.zillow.com/b/30-nelson-st-toronto-on-BMCMBB/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/dee02dbc1ede5db565f373be050142dc-p_e.jpg","","","","30 Nelson St Unit 1101","Toronto","NaN","43.649094","-79.388504","43.649094--79.388504","Yes","Red-Six Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/30-nelson-st-toronto-on-BMCMBB/","Apartment","","","2350","","","","1","","","","","","30 Nelson St Unit 1101","Toronto","NaN","","","","No","Unit located in: Red-Six Building",""
"https://www.zillow.com/b/2200-lake-shore-boulevard-west-toronto-toronto-on-BMCPKd/","Building","","","","","","","","","","","","","2200 Lake Shore Blvd W  Unit 3905","Toronto","NaN","43.62274","-79.48193","43.62274--79.48193","Yes","Indigo-Six Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/2200-lake-shore-boulevard-west-toronto-toronto-on-BMCPKd/","Apartment","","","2500","","","","1","","","","","","2200 Lake Shore Blvd W  Unit 3905","Toronto","NaN","","","","No","Unit located in: Indigo-Six Building",""
"https://www.zillow.com/b/driftwood-apartments-toronto-on-ChdGBr/","Apartment","1","11/05/2024","1999","700","sqft","2.86","1","1","https://photos.zillowstatic.com/fp/1be1f8f6f7edd5e1e487b5b1df56ee8b-p_e.jpg","No","No","","101 Driftwood Ave","Toronto","NaN","43.754513","-79.51328","2055456658","","",""
"https://www.zillow.com/homedetails/80-Front-St-E-407-Toronto-ON-M5E-1T4/442365881_zpid/","Condominium","1","11/05/2024","3250","","","","1","1","https://photos.zillowstatic.com/fp/819cafcbff0abf04544d4e8286b0a84e-p_e.jpg","No","No","# 407","80 Front St E","Toronto","NaN","43.649498","-79.37295","442365881","","",""
"https://www.zillow.com/homedetails/38-Widmer-St-511-Toronto-ON-M5V-1X1/442365898_zpid/","Condominium","1","11/05/2024","2450","","","","1","1","https://photos.zillowstatic.com/fp/122a475117ab91841451b59ddde80f3c-p_e.jpg","No","No","# 511","38 Widmer St","Toronto","NaN","43.64818","-79.391975","442365898","","",""
"https://www.zillow.com/b/20-shore-breeze-dr-toronto-on-BTZb9J/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/13ffa47ce39c4af8d6737317dd868319-p_e.jpg","","","","20 Shore Breeze Dr","Toronto","NaN","43.623425","-79.47898","43.623425--79.47898","Yes","Indigo-Eight Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/20-shore-breeze-dr-toronto-on-BTZb9J/","Apartment","","","2450","","","","1","","","","","","20 Shore Breeze Dr","Toronto","NaN","","","","No","Unit located in: Indigo-Eight Building",""
"https://www.zillow.com/b/isabella-court-toronto-on-BfdSTK/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/324c2b1b347b6df212404391c21138fc-p_e.jpg","","","","33 Isabella St","Toronto","NaN","43.667652","-79.38368","43.667652--79.38368","Yes","Blue-Eight Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/isabella-court-toronto-on-BfdSTK/","Apartment","","","2250","","","","1","","","","","","33 Isabella St","Toronto","NaN","","","","No","Unit located in: Blue-Eight Building",""
"https://www.zillow.com/homedetails/501-Saint-Clair-Ave-W-1904-Toronto-ON-M5P-0A2/2061621062_zpid/","Condominium","1","11/05/2024","3200","","","","1","1","https://photos.zillowstatic.com/fp/4083aa1386ea87217dd7ea95b4040f9d-p_e.jpg","No","No","# 1904","501 Saint Clair Ave W","Toronto","NaN","43.683018","-79.41801","2061621062","","",""
"https://www.zillow.com/homedetails/480-McLevin-Ave-204-Toronto-ON-M1B-5N9/2063214469_zpid/","Condominium","1","11/05/2024","2100","","","","1","1","https://photos.zillowstatic.com/fp/2aaaa831f0f2946323857d068a63b75d-p_e.jpg","No","No","# 204","480 McLevin Ave","Toronto","NaN","43.810886","-79.22162","2063214469","","",""
"https://www.zillow.com/b/1-falaise-rd-toronto-on-BMJ9W8/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/d8e2b0f9e53d306a3bd19501cb161533-p_e.jpg","","","","1 Falaise Rd","Toronto","NaN","43.769463","-79.18867","43.769463--79.18867","Yes","Orange-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/1-falaise-rd-toronto-on-BMJ9W8/","Apartment","","","1950","","","","1","","","","","","1 Falaise Rd","Toronto","NaN","","","","No","Unit located in: Orange-Two Building",""
"https://www.zillow.com/b/building/43.640682,-79.377_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/6738af2dc8963c9ba53d86e0d5b9ed5f-p_e.jpg","","","","33 Harbour Sq","Toronto","NaN","43.640682","-79.377","43.640682--79.377","Yes","Violet-Eight Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/building/43.640682,-79.377_ll/","Apartment","","","2548","","","","1","","","","","","33 Harbour Sq","Toronto","NaN","","","","No","Unit located in: Violet-Eight Building",""
"https://www.zillow.com/homedetails/9-Deer-Park-Cres-702-Toronto-ON-M4V-2C4/440361088_zpid/","Condominium","1","11/05/2024","2795","","","","1","1","https://photos.zillowstatic.com/fp/4013049c78d9ff3c38082f679f7bbb10-p_e.jpg","No","No","# 702","9 Deer Park Cres","Toronto","NaN","43.688107","-79.397995","440361088","","",""
"https://www.zillow.com/homedetails/723-Dufferin-St-1-Toronto-ON-M6K-2B6/442365844_zpid/","Apartment","1","11/05/2024","2150","","","","1","1","https://photos.zillowstatic.com/fp/ad52c2679a96b00d07e9397a70faa087-p_e.jpg","No","No","# 1","723 Dufferin St","Toronto","NaN","43.65211","-79.43212","442365844","","",""
"https://www.zillow.com/b/1-king-st-w-toronto-on-BMJ9Cz/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/95722c2d1c639a06948704d1b62c72b0-p_e.jpg","","","","1 King St W","Toronto","NaN","43.648827","-79.3781","43.648827--79.3781","Yes","Red-Eight Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/1-king-st-w-toronto-on-BMJ9Cz/","Apartment","","","2000","","","","1","","","","","","1 King St W","Toronto","NaN","","","","No","Unit located in: Red-Eight Building",""
"https://www.zillow.com/homedetails/17-Lessard-Ave-Toronto-ON-M6S-1X6/2057157456_zpid/","Apartment","1","11/05/2024","1950","","","","1","1","https://photos.zillowstatic.com/fp/13571547341b56f213590b6eb4409ed2-p_e.jpg","No","No","","17 Lessard Ave","Toronto","NaN","43.65438","-79.487404","2057157456","","",""
"https://www.zillow.com/b/4208-dundas-st-w-toronto-on-BMJ3zs/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/03d95f1b8fd4ae6ce24360399638adc4-p_e.jpg","","","","4208 Dundas St W","Toronto","NaN","43.660976","-79.51245","43.660976--79.51245","Yes","Yellow-Seven Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/4208-dundas-st-w-toronto-on-BMJ3zs/","Apartment","","","2250","","","","1","","","","","","4208 Dundas St W","Toronto","NaN","","","","No","Unit located in: Yellow-Seven Building",""
"https://www.zillow.com/b/building/43.774075,-79.2502_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/ac2fdc5e3e2e6fcb8a5c48f1975cf02f-p_e.jpg","","","","88 Grangeway Ave","Toronto","NaN","43.774075","-79.2502","43.774075--79.2502","Yes","Violet-Two Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.774075,-79.2502_ll/","Apartment","","","2300","","","","1","","","","","","88 Grangeway Ave","Toronto","NaN","","","","No","Unit located in: Violet-Two Building",""
"https://www.zillow.com/homedetails/5793-Yonge-St-UNIT-2310-Toronto-ON-M2M-0A9/2071117710_zpid/","Condominium","1","11/05/2024","2450","","","","1","1","https://photos.zillowstatic.com/fp/fb847824928544e7a88d3573e7486210-p_e.jpg","No","No","Unit 2310","5793 Yonge St","Toronto","NaN","43.784428","-79.41613","2071117710","","",""
"https://www.zillow.com/b/building/43.77824,-79.41778_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/3684e61bb1ee64ed196c38f831d082eb-p_e.jpg","","","","503 Beecroft Rd","Toronto","NaN","43.77824","-79.41778","43.77824--79.41778","Yes","Yellow-Two Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.77824,-79.41778_ll/","Apartment","","","2450","","","","1","","","","","","503 Beecroft Rd","Toronto","NaN","","","","No","Unit located in: Yellow-Two Building",""
"https://www.zillow.com/b/180-fairview-mall-dr-toronto-on-Bv96LB/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/58dcf47264a1294b3717961d659bf151-p_e.jpg","","","","180 Fairview Mall Dr","Toronto","NaN","43.780315","-79.341995","43.780315--79.341995","Yes","Orange-Zero Building (Randomly generated building name as it is not provided by Zillow)","7"
"https://www.zillow.com/b/180-fairview-mall-dr-toronto-on-Bv96LB/","Apartment","","","2200","","","","1","","","","","","180 Fairview Mall Dr","Toronto","NaN","","","","No","Unit located in: Orange-Zero Building",""
"https://www.zillow.com/b/building/43.638775,-79.41172_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/c29fe937323e9db056ff01d1dcdd3be2-p_e.jpg","","","","49 E  Liberty St","Toronto","NaN","43.638775","-79.41172","43.638775--79.41172","Yes","Orange-Eight Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/building/43.638775,-79.41172_ll/","Apartment","","","2300","","","","1","","","","","","49 E  Liberty St","Toronto","NaN","","","","No","Unit located in: Orange-Eight Building",""
"https://www.zillow.com/homedetails/61-Heintzman-St-806-Toronto-ON-M6P-5A2/2071840362_zpid/","Condominium","1","11/05/2024","1725","","","","1","1","https://photos.zillowstatic.com/fp/82645ecc7a4428f8f5888aec65580eb4-p_e.jpg","No","No","# 806","61 Heintzman St","Toronto","NaN","43.666782","-79.463776","2071840362","","",""
"https://www.zillow.com/b/5-saint-joseph-st-toronto-on-BMJ9Jg/","Building","1","11/05/2024","","","","","","","https://photos.zillowstatic.com/fp/e49a02e912617976d841b1e0c8e8bf28-p_e.jpg","","","","5 Saint Joseph St","Toronto","NaN","43.665787","-79.38558","43.665787--79.38558","Yes","Yellow-Two Building (Randomly generated building name as it is not provided by Zillow)","8"
"https://www.zillow.com/b/5-saint-joseph-st-toronto-on-BMJ9Jg/","Apartment","","","2350","","","","1","","","","","","5 Saint Joseph St","Toronto","NaN","","","","No","Unit located in: Yellow-Two Building",""
"https://www.zillow.com/homedetails/955-Bay-St-520-Toronto-ON-M5S-0C6/442358810_zpid/","Condominium","1","11/05/2024","2200","","","","1","1","https://photos.zillowstatic.com/fp/f30dd0df7cac8c518ec4ad240616c528-p_e.jpg","No","No","# 520","955 Bay St","Toronto","NaN","43.664803","-79.38697","442358810","","",""
"https://www.zillow.com/b/251-jarvis-st-toronto-on-m5b-0c3-toronto-on-BdSDTY/","Building","1","11/05/2024","","","","","","","https://photos.zillowstatic.com/fp/5b7b1c06a53ee70767e9332aa6122463-p_e.jpg","","","","251 Jarvis St","Toronto","NaN","43.657497","-79.374374","43.657497--79.374374","Yes","Red-Seven Building (Randomly generated building name as it is not provided by Zillow)","7"
"https://www.zillow.com/b/251-jarvis-st-toronto-on-m5b-0c3-toronto-on-BdSDTY/","Apartment","","","2050","","","","1","","","","","","251 Jarvis St","Toronto","NaN","","","","No","Unit located in: Red-Seven Building",""
"https://www.zillow.com/b/357-king-toronto-on-BMLDwk/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/e729b9ca1fd1cbe7da4e13fb79165c72-p_e.jpg","","","","357 King St   W","Toronto","NaN","43.64579","-79.39252","43.64579--79.39252","Yes","Red-Eight Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/357-king-toronto-on-BMLDwk/","Apartment","","","2250","","","","1","","","","","","357 King St   W","Toronto","NaN","","","","No","Unit located in: Red-Eight Building",""
"https://www.zillow.com/b/470-front-st-w-toronto-on-Bbcbkc/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/098f373e5b1d1e8fddf0c58fc0e878e7-p_e.jpg","","","","470 Front St W","Toronto","NaN","43.642513","-79.39599","43.642513--79.39599","Yes","Red-Six Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/470-front-st-w-toronto-on-Bbcbkc/","Apartment","","","2395","","","","1","","","","","","470 Front St W","Toronto","NaN","","","","No","Unit located in: Red-Six Building",""
"https://www.zillow.com/homedetails/21-Carlton-St-1804-Toronto-ON-M5B-1L3/2070097961_zpid/","Apartment","2","11/04/2024","2450","550","sqft","4.45","1","1","https://photos.zillowstatic.com/fp/0865a44c9a15b4d4ddfc3c1df43fbabf-p_e.jpg","No","No","# 1804","21 Carlton St","Toronto","NaN","43.661102","-79.38193","2070097961","","",""
"https://www.zillow.com/homedetails/295-Wright-Ave-0-Toronto-ON-M6R-1L8/442350570_zpid/","Apartment","1","11/05/2024","2400","800","sqft","3","1","1","https://photos.zillowstatic.com/fp/35a3d351969f3f05ca112be0f682fd80-p_e.jpg","No","No","# 0","295 Wright Ave","Toronto","NaN","43.644062","-79.454796","442350570","","",""
"https://www.zillow.com/homedetails/70-Heath-St-W-211-Toronto-ON-M4V-1T4/442350276_zpid/","Apartment","2","11/04/2024","2350","698","sqft","3.37","1","1","https://photos.zillowstatic.com/fp/8e46f0acd5728c0244ad30cb2ed62643-p_e.jpg","No","No","# 211","70 Heath St W","Toronto","NaN","43.689915","-79.39863","442350276","","",""
"https://www.zillow.com/homedetails/135-Lawton-Blvd-306-Toronto-ON-M4V-1Z6/442350277_zpid/","Apartment","2","11/04/2024","2350","640","sqft","3.67","1","1","https://photos.zillowstatic.com/fp/4cb58883e1cf8b2fa214b43eb9a8750d-p_e.jpg","No","No","# 306","135 Lawton Blvd","Toronto","NaN","43.69491","-79.39688","442350277","","",""
"https://www.zillow.com/b/195-mccaul-st-toronto-on-Cgnxw6/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/0a4326ebbdf1d5a94062ad783a1dcdc8-p_e.jpg","","","","195 McCaul St","Toronto","NaN","43.65672","-79.39214","43.65672--79.39214","Yes","Orange-Eight Building (Randomly generated building name as it is not provided by Zillow)","21"
"https://www.zillow.com/b/195-mccaul-st-toronto-on-Cgnxw6/","Apartment","","","2000","","","","1","","","","","","195 McCaul St","Toronto","NaN","","","","No","Unit located in: Orange-Eight Building",""
"https://www.zillow.com/b/building/43.65954,-79.36851_ll/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/148119d5dc286362e57a2e4463a98b45-p_e.jpg","","","","55 Ontario St","Toronto","NaN","43.65954","-79.36851","43.65954--79.36851","Yes","Orange-Four Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/building/43.65954,-79.36851_ll/","Apartment","","","2200","","","","1","","","","","","55 Ontario St","Toronto","NaN","","","","No","Unit located in: Orange-Four Building",""
"https://www.zillow.com/homedetails/329-Mutual-St-S-APT-0-Toronto-ON-M4Y-1X6/442349487_zpid/","Apartment","2","11/04/2024","1650","","","","1","1","https://photos.zillowstatic.com/fp/20202ba52fb7db58c5b3321aef8b5de7-p_e.jpg","No","No","Apt 0","329 Mutual St S","Toronto","NaN","43.664448","-79.3787","442349487","","",""
"https://www.zillow.com/b/11-wellesley-st-w-toronto-on-BMLDym/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/b6f2a502d1347ed06803690d975717bf-p_e.jpg","","","","11 Wellesley St   W","Toronto","NaN","43.664265","-79.385506","43.664265--79.385506","Yes","Indigo-Nine Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/11-wellesley-st-w-toronto-on-BMLDym/","Apartment","","","2300","","","","1","","","","","","11 Wellesley St   W","Toronto","NaN","","","","No","Unit located in: Indigo-Nine Building",""
"https://www.zillow.com/b/735-don-mills-road-toronto-toronto-on-BMJ9GW/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/0d0aecf6dadef32fced38000db52d782-p_e.jpg","","","","735 Don Mills Rd","Toronto","NaN","43.71166","-79.33481","43.71166--79.33481","Yes","Green-Nine Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/735-don-mills-road-toronto-toronto-on-BMJ9GW/","Apartment","","","2300","","","","1","","","","","","735 Don Mills Rd","Toronto","NaN","","","","No","Unit located in: Green-Nine Building",""
"https://www.zillow.com/b/wonder-lofts-toronto-on-CYf59L/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/ade0516dd3abae55780e7ea35b71e9d4-p_e.jpg","","","","150 Logan Ave","Toronto","NaN","43.658054","-79.34168","43.658054--79.34168","Yes","Green-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/wonder-lofts-toronto-on-CYf59L/","Apartment","","","2150","","","","1","","","","","","150 Logan Ave","Toronto","NaN","","","","No","Unit located in: Green-Five Building",""
"https://www.zillow.com/b/95-mcmahon-dr-toronto-on-BqzbW9/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/be305c2f59ab4c2a2713d115bbfa9ba3-p_e.jpg","","","","95 McMahon Dr","Toronto","NaN","43.76678","-79.37195","43.76678--79.37195","Yes","Yellow-Seven Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/95-mcmahon-dr-toronto-on-BqzbW9/","Apartment","","","2500","","","","1","","","","","","95 McMahon Dr","Toronto","NaN","","","","No","Unit located in: Yellow-Seven Building",""
"https://www.zillow.com/homedetails/75-Portland-St-UNIT-720-Toronto-ON-M5V-2M9/2064330560_zpid/","Condominium","2","11/04/2024","2800","","","","1","1","https://photos.zillowstatic.com/fp/c11922f94806ee8bdee5442a7aa4cc2b-p_e.jpg","No","No","Unit 720","75 Portland St","Toronto","NaN","43.6439","-79.39948","2064330560","","",""
"https://www.zillow.com/homedetails/85-Wood-St-4115-Toronto-ON-M4Y-2N4/2071594985_zpid/","Condominium","2","11/04/2024","2300","","","","1","1","https://photos.zillowstatic.com/fp/744f4c8c7247a50b809529d8cb7f37ed-p_e.jpg","No","No","# 4115","85 Wood St","Toronto","NaN","43.66225","-79.38187","2071594985","","",""
"https://www.zillow.com/homedetails/10-Markbrook-Ln-2006-Toronto-ON-M9V-5E3/2071812633_zpid/","Condominium","2","11/04/2024","2550","","","","1","1","https://photos.zillowstatic.com/fp/a450eb75838891666ad210c4982dc5e7-p_e.jpg","No","No","# 2006","10 Markbrook Ln","Toronto","NaN","43.759007","-79.588585","2071812633","","",""
"https://www.zillow.com/homedetails/2518-Eglinton-Ave-W-5-Toronto-ON-M6M-1T1/341921295_zpid/","Apartment","2","11/04/2024","1850","","","","1","1","https://photos.zillowstatic.com/fp/c5773479a1ddabc49d6a6abf73788018-p_e.jpg","No","No","# 5","2518 Eglinton Ave W","Toronto","NaN","43.691376","-79.47074","341921295","","",""
"https://www.zillow.com/b/386-yonge-st-toronto-on-BMHmhF/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/83f12f7d39f48eceee222883d41b2384-p_e.jpg","","","","386 Yonge St","Toronto","NaN","43.659374","-79.382545","43.659374--79.382545","Yes","Orange-Nine Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/386-yonge-st-toronto-on-BMHmhF/","Apartment","","","2300","","","","1","","","","","","386 Yonge St","Toronto","NaN","","","","No","Unit located in: Orange-Nine Building",""
"https://www.zillow.com/b/1-yorkville-ave-toronto-on-BMLDsG/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/871c10bf1e7af907263307458e8cec06-p_e.jpg","","","","1 Yorkville Ave","Toronto","NaN","43.67174","-79.3878","43.67174--79.3878","Yes","Yellow-Three Building (Randomly generated building name as it is not provided by Zillow)","6"
"https://www.zillow.com/b/1-yorkville-ave-toronto-on-BMLDsG/","Apartment","","","1650","","","","1","","","","","","1 Yorkville Ave","Toronto","NaN","","","","No","Unit located in: Yellow-Three Building",""
"https://www.zillow.com/b/4k-spadina-ave-toronto-on-ByxPPy/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/91b19b98d3a99bfe1907c0269ebca97b-p_e.jpg","","","","4K Spadina Ave","Toronto","NaN","43.64118","-79.39372","43.64118--79.39372","Yes","Violet-Four Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/4k-spadina-ave-toronto-on-ByxPPy/","Apartment","","","2200","","","","1","","","","","","4K Spadina Ave","Toronto","NaN","","","","No","Unit located in: Violet-Four Building",""
"https://www.zillow.com/b/832-bay-st-toronto-on-BMJ4CF/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/77289054cd31d54d2340e1c984ced0bc-p_e.jpg","","","","832 Bay St","Toronto","NaN","43.662025","-79.38654","43.662025--79.38654","Yes","Green-Five Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/832-bay-st-toronto-on-BMJ4CF/","Apartment","","","2350","","","","1","","","","","","832 Bay St","Toronto","NaN","","","","No","Unit located in: Green-Five Building",""
"https://www.zillow.com/b/530-indian-grv-toronto-on-BMNZmm/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/3312e2ffab79f8d794ff2ada0adeb720-p_e.jpg","","","","530 Indian Grv Unit 513","Toronto","NaN","43.665108","-79.46252","43.665108--79.46252","Yes","Violet-Four Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/530-indian-grv-toronto-on-BMNZmm/","Apartment","","","2000","","","","1","","","","","","530 Indian Grv Unit 513","Toronto","NaN","","","","No","Unit located in: Violet-Four Building",""
"https://www.zillow.com/b/18-harbour-st-toronto-on-BMKKJN/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/b182863e0857f4c3e7ab0bf1fbcd8972-p_e.jpg","","","","18 Harbour St","Toronto","NaN","43.64275","-79.376915","43.64275--79.376915","Yes","Violet-Six Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/18-harbour-st-toronto-on-BMKKJN/","Apartment","","","2300","","","","1","","","","","","18 Harbour St","Toronto","NaN","","","","No","Unit located in: Violet-Six Building",""
"https://www.zillow.com/apartments/toronto-on/115-blue-jays-way/Bc665S/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/87cfb489b03d67076470453a7311bd50-p_e.jpg","","","","115 Blue Jays Way","Toronto","NaN","43.645622","-79.39194","43.645622--79.39194","Yes","Red-Six Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/apartments/toronto-on/115-blue-jays-way/Bc665S/","Apartment","","","2230","","","","1","","","","","","115 Blue Jays Way","Toronto","NaN","","","","No","Unit located in: Red-Six Building",""
"https://www.zillow.com/homedetails/200-Bloor-St-W-2008-Toronto-ON-M5S-0B1/2070341761_zpid/","Apartment","2","11/04/2024","2450","550","sqft","4.45","1","1","https://photos.zillowstatic.com/fp/def913b61b18bbddd0de8cd5296b6cce-p_e.jpg","No","No","# 2008","200 Bloor St W","Toronto","NaN","43.66874","-79.39542","2070341761","","",""
"https://www.zillow.com/homedetails/1594-Victoria-Park-Ave-Toronto-ON-M1R-1P6/2077930255_zpid/","Apartment","2","11/04/2024","2189","","","","1","1","https://photos.zillowstatic.com/fp/17ff3be4e6443a344cfded43adf82646-p_e.jpg","No","No","","1594 Victoria Park Ave","Toronto","NaN","43.729553","-79.305176","2077930255","","",""
"https://www.zillow.com/b/2191-yonge-st-toronto-on-BMJmbd/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/7f4842632aa2b4cc855b5997e10ed658-p_e.jpg","","","","2191 Yonge St","Toronto","NaN","43.70565","-79.39738","43.70565--79.39738","Yes","Red-Eight Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/2191-yonge-st-toronto-on-BMJmbd/","Apartment","","","1880","","","","1","","","","","","2191 Yonge St","Toronto","NaN","","","","No","Unit located in: Red-Eight Building",""
"https://www.zillow.com/b/55-scollard-st-toronto-on-BMKQrg/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/df274791fe927bc556a3234fa7f5419e-p_e.jpg","","","","55 Scollard St","Toronto","NaN","43.67206","-79.38975","43.67206--79.38975","Yes","Indigo-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/55-scollard-st-toronto-on-BMKQrg/","Apartment","","","5500","","","","1","","","","","","55 Scollard St","Toronto","NaN","","","","No","Unit located in: Indigo-Two Building",""
"https://www.zillow.com/b/building/43.665413,-79.387115_ll/","Building","2","11/04/2024","","","","","","","https://photos.zillowstatic.com/fp/16646d6c7b42956095f15ae382942e42-p_e.jpg","","","","1001 Bay St","Toronto","NaN","43.665413","-79.387115","43.665413--79.387115","Yes","Orange-Four Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/building/43.665413,-79.387115_ll/","Apartment","","","2100","","","","1","","","","","","1001 Bay St","Toronto","NaN","","","","No","Unit located in: Orange-Four Building",""
